"Name","Tags","Approved"
"A_full-body_anime-style_illustration_of_an_adult_g_I59QAPS1.txt","solo, skirt, brown hair, smile, 1girl, looking at viewer, transparent background, green eyes, long sleeves, twintails, shirt, pleated skirt, blue skirt, ribbon, blush, yellow shirt, standing, collared shirt, brown shirt, short hair, hair bow, simple background, arms up, bow, closed mouth, miniskirt, neck ribbon, otoko no ko, hair ribbon, feet out of frame, adjusting hair, short twintails, black skirt, black ribbon, blue bow, hands on own head, blue ribbon, white background, aqua eyes, 1boy, sidelocks, male focus, wing collar, hands up, tachi-e, legs apart, black bow, school uniform, light blush, crossdressing, virtual youtuber, medium hair, light smile, denim, dress shirt, cowboy shot, blouse, hand in own hair, denim skirt, bare legs, two side up, blunt bangs, casual, takatsuki yayoi, flat chest, hand on own head, thighs, head tilt, hands in hair, buttons, alternate hairstyle, child, ruffling hair, sailor collar, zipper, tying hair, dot nose, twintails day, long hair, grey skirt, bowtie, hand on own ear, legs, contrapposto, split mouth, hair ornament, hair bun, collar, black bowtie, sleeve cuffs, hair between eyes, cropped legs, double bun, blue bowtie, zipper pull tab, sweater, amami haruka, knees, anime coloring, bunching hair","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59QAPS2.txt","1girl, skirt, solo, brown hair, green skirt, cropped legs, school uniform, blush, short hair, sailor collar, pleated skirt, looking at viewer, smile, long sleeves, white background, v, green sailor collar, red ribbon, ahoge, simple background, w, brown eyes, neck ribbon, sparkle, ribbon, miniskirt, serafuku, closed mouth, hand up, standing, sleeves past wrists, shirt, white shirt, yellow eyes, orange eyes, collarbone, cowboy shot, sweater, sparkle background, transparent background, thick eyebrows, head tilt, cardigan, white sweater, bow, pocket, medium hair, brown sweater, hand on own arm, arm up, aqua skirt, buttons, holding own arm, bowtie, light blush, flat chest, crossed arms, neckerchief, grey shirt, red bow, light smile, v over eye, hair behind ear, salute, cropped torso, short eyebrows, legs apart, uniform, brown shirt, borrowed character, hair ornament, bob cut, green serafuku, thighs, 1boy, red bowtie, blouse, hands up, brown cardigan, contrapposto, tachi-e, arm under breasts, eyelashes, jacket, clenched hand, dot nose, hair between eyes, hairclip, feet out of frame, small breasts, diamond (shape), grey sweater, sailor shirt, two-finger salute, breasts, virtual youtuber, arm across waist, star (symbol), eyebrows hidden by hair, male focus","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59QAPS3.txt","1girl, solo, brown hair, skirt, long hair, pink jacket, smile, looking at viewer, open mouth, bow, jacket, neck ribbon, ribbon, blush, two side up, plaid, hair bow, long sleeves, pleated skirt, simple background, buttons, miniskirt, plaid skirt, red nails, nail polish, transparent background, blue ribbon, shirt, w, red eyes, white background, cowboy shot, :d, arms up, collared shirt, pink bow, pink shirt, index fingers raised, school uniform, standing, thighs, double-breasted, hands up, index finger raised, finger gun, blue skirt, sidelocks, grey skirt, blazer, v, hair ribbon, blue bow, pointing up, microskirt, orange eyes, teeth, pink ribbon, wing collar, blunt bangs, double w, sleeves past elbows, very long hair, dot nose, pointing, upper teeth only, brown eyes, white shirt, twintails, contrapposto, multicolored hair, pink nails, blue nails, blue hair, pink cardigan, pink coat, tachi-e, idol, double v, breasts, small breasts, legs apart, multicolored nails, \m/, virtual youtuber, dress shirt, head tilt, bowtie, hair ornament, single sleeve, straight-on, round teeth, two-tone hair, light blush, idol clothes, straight hair, happy, eyelashes, colored inner hair, cardigan, sleeves rolled up","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59V27K0.txt","1girl, solo, skirt, brown hair, long hair, belt, jacket, choker, looking at viewer, blue skirt, transparent background, shirt, white shirt, hair ornament, orange jacket, orange eyes, hand on own head, blush, long sleeves, two side up, black choker, red eyes, breasts, open clothes, simple background, standing, orange ribbon, collarbone, white background, open jacket, brown eyes, very long hair, ribbon, brown choker, shirt tucked in, red jacket, closed mouth, brown jacket, brown belt, arm up, medium breasts, neck ribbon, braid, yellow ribbon, pleated skirt, bow, floating hair, hairclip, cardigan, arm at side, hand in own hair, school uniform, tachi-e, feet out of frame, sidelocks, open cardigan, orange bow, expressionless, buttons, star (symbol), hand to head, diamond (shape), hand up, small breasts, hair bobbles, virtual youtuber, cowboy shot, green skirt, patch, yellow eyes, buckle, yellow bow, miniskirt, aqua skirt, bright pupils, high-waist skirt, belt buckle, blunt bangs, collared shirt, fingernails, wind, bowtie, thighs, white pupils, hair bow, orange bowtie, parted lips, x hair ornament, cleavage, bare legs, ahoge, hair ribbon, twintails, blouse, dutch angle, collar, multicolored eyes, adjusting hair, sweater, hair tie","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59V27K1.txt","1girl, transparent background, solo, brown hair, bow, smile, tachi-e, skirt, thigh strap, looking at viewer, purple eyes, blush, twintails, two side up, short hair, long sleeves, hair bow, virtual youtuber, school uniform, bowtie, white headwear, pink bow, jacket, hat, blue skirt, pink eyes, finger to cheek, pink bowtie, breasts, closed mouth, standing, cowboy shot, ribbon, pointing, hand up, yellow jacket, headdress, index finger raised, pointing at self, shirt, short twintails, simple background, miniskirt, thighs, brown jacket, red bow, collared shirt, skindentation, buttons, thigh ribbon, jewelry, hair ornament, pleated skirt, beret, braid, hair ribbon, aqua bow, green skirt, small breasts, finger to face, maid headdress, dress, red bowtie, cropped legs, cardigan, medium breasts, nurse cap, yellow cardigan, earrings, sidelocks, pink ribbon, pointing up, arm behind back, leg ribbon, heart, green bow, blazer, single earring, aqua bowtie, white background, white shirt, medium hair, blue bow, short dress, hand on own face, aqua skirt, white jacket, diamond (shape), shorts, double-breasted, blue dress, finger gun, legband, red eyes, contrapposto, neck ribbon, wing collar, pocket, idol, collar","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59V27K2.txt","1girl, watch, wristwatch, full body, solo, skirt, brown hair, sneakers, shoes, hair bun, double bun, white footwear, transparent background, short sleeves, looking at viewer, standing, smile, shirt, bow, white shirt, belt, ribbon, bowtie, short hair, blue skirt, green bow, tachi-e, red eyes, closed mouth, simple background, hands up, white background, hair ribbon, school uniform, blush, leaning to the side, brown eyes, green bowtie, pointy ears, sailor collar, black skirt, brown belt, watson cross, arms up, pencil skirt, bare legs, miniskirt, no socks, orange eyes, medium hair, grey shirt, crossed legs, blunt bangs, jewelry, belt buckle, green ribbon, short twintails, serafuku, collared shirt, two side up, hair bow, buckle, hair ornament, bracelet, collarbone, crossed ankles, leaning back, flat chest, denim skirt, virtual youtuber, grey skirt, blouse, white sailor collar, small breasts, twintails, heel up, bare arms, elf, high tops, summer uniform, double fox shadow puppet, head tilt, denim, light smile, contrapposto, black belt, neckerchief, cross-laced footwear, pleated skirt, grey footwear, bright pupils, shoelaces, light blush, wristband, neck ribbon, shorts, breasts, socks, two-tone footwear, t-shirt","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59V27K3.txt","transparent background, 1girl, solo, brown hair, bag, shorts, tachi-e, smile, backpack, looking at viewer, side ponytail, blue bag, long sleeves, w, sailor collar, v, blue shorts, bowtie, bow, yellow bowtie, yellow bow, standing, blush, buttons, closed mouth, jacket, yellow eyes, school uniform, white sailor collar, cardigan, orange eyes, brown eyes, medium hair, head tilt, ribbon, white cardigan, short shorts, feet out of frame, simple background, white shirt, shirt, hand up, sidelocks, long hair, holding strap, one side up, collarbone, white jacket, cowboy shot, short hair, pocket, light blush, thighs, asymmetrical hair, hair intakes, serafuku, grey jacket, sailor shirt, denim shorts, hair ornament, single sidelock, denim, randoseru, neck ribbon, arm up, small breasts, white sweater, grey cardigan, sweater, flat chest, hands up, yellow ribbon, black shorts, hair between eyes, school bag, orange bow, braid, star (symbol), short ponytail, grey shirt, holding, breasts, ponytail, bare legs, grey sweater, official alternate costume, waving, alternate costume, split mouth, short hair with long locks, hair tie, twintails, puffy long sleeves, neckerchief, skirt, hair ribbon, orange bowtie, knees, aged down, hair bow","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59ZTNU0.txt","1girl, solo, dress, green dress, looking at viewer, blush, twintails, simple background, sleeveless dress, white background, sleeveless, green eyes, pointing at viewer, arm behind back, medium hair, brown hair, collarbone, yellow eyes, closed mouth, breasts, pointing, ribbon, hair ribbon, red ribbon, medium breasts, bare shoulders, upper body, buttons, bare arms, outstretched arm, long hair, sundress, black hair, index finger raised, double-breasted, sidelocks, transparent background, pink nails, red bow, short hair, standing, dot nose, nail polish, bow, expressionless, short twintails, light blush, fingernails, hand up, blunt bangs, small breasts, cowboy shot, floating hair, hair ornament, arms behind back, armpit crease, hair bow, two side up, eyelashes, foreshortening, hair between eyes, :/, reaching towards viewer, reaching, dot mouth, arm up, tareme, outstretched hand, smile, brown eyes, light frown, spaghetti strap, straight-on, aqua dress, hair intakes, large breasts, finger gun, head tilt, hair tie, official alternate costume, hairclip, red nails, aged down, alternate hairstyle, parted lips, wind, pointing up, open hand, armpit peek, cropped torso, twintails day, virtual youtuber","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59ZTNU1.txt","1girl, solo, brown hair, skirt, ahoge, black skirt, long sleeves, pleated skirt, hair ornament, two side up, orange neckerchief, cropped legs, sailor collar, pink nails, school uniform, looking at viewer, smile, short hair, blush, virtual youtuber, neckerchief, pointing, closed mouth, serafuku, blue sailor collar, pink background, brown eyes, yellow eyes, nail polish, white shirt, white outline, shirt, two-tone background, cowboy shot, outline, fingernails, scrunchie, finger to cheek, outstretched arm, jacket, white background, pointing at self, miniskirt, simple background, standing, hairclip, puffy long sleeves, blunt bangs, index finger raised, orange nails, blue scrunchie, hands up, white jacket, finger to face, outstretched hand, puffy sleeves, yellow neckerchief, hand up, hair scrunchie, white stripes, reaching, medium hair, open hand, light smile, orange necktie, circle, orange scrunchie, star (symbol), sidelocks, sailor shirt, reaching towards viewer, :3, black sailor collar, bow, triangle, light blush, bob cut, dot nose, ribbon, short twintails, cheek poking, sleeve cuffs, breasts, small breasts, split mouth, heart hair ornament, red neckerchief, collarbone, thighs, buttons, hair ribbon, long fingernails, poking, transparent background, orange ribbon, hair bow, twintails, heart, sleeves past wrists, white border","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59ZTNU2.txt","1girl, solo, brown hair, purple eyes, long sleeves, blush, bow, white background, looking at viewer, pink dress, simple background, red bow, twintails, dress, closed mouth, pink shirt, bowtie, school uniform, two side up, sidelocks, shirt, hair ornament, long hair, pleated dress, hands up, red bowtie, upper body, skirt, pink skirt, hair bun, pleated skirt, double bun, hair bow, :<, collared dress, buttons, puffy long sleeves, collared shirt, transparent background, sailor collar, ribbon, \m/, cowboy shot, standing, puffy sleeves, hair flower, pink bow, multicolored hair, small breasts, scrunchie, flower, serafuku, arms up, pink scrunchie, neck ribbon, breasts, belt, double \m/, suspenders, hair between eyes, very long hair, pink nails, virtual youtuber, hair scrunchie, hair ribbon, expressionless, dot nose, frown, eyelashes, heart, sailor dress, index fingers raised, short twintails, fingernails, sleeves past wrists, arm up, gradient hair, black hair, hand gesture, double-breasted, red ribbon, short hair with long locks, \n/, hair rings, short hair, pink sleeves, purple bow, collar, buckle, pink bowtie, nail polish, light blush, diamond (shape), double fox shadow puppet, wing collar, slit pupils, sleeve cuffs, hand up, pink eyes, :/","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I59ZTNU3.txt","1girl, brown hair, green eyes, shorts, solo, long hair, jacket, transparent background, v, looking at viewer, red nails, shirt, red jacket, long sleeves, open clothes, open jacket, black shorts, smile, pink shirt, blush, star (symbol), closed mouth, outstretched arm, breasts, cowboy shot, parted bangs, nail polish, simple background, orange jacket, reaching, short shorts, reaching towards viewer, w, standing, tachi-e, makeup, outstretched hand, white background, medium breasts, very long hair, hood, eyeliner, drawstring, pink jacket, bandaid, eyeshadow, hand up, collarbone, red eyeliner, hooded jacket, small breasts, ring, bandages, bandaid on hand, light smile, foreshortening, fingernails, red eyeshadow, jewelry, pink nails, hood down, light blush, casual, forehead, dolphin shorts, hair intakes, hoodie, cropped legs, selfie, t-shirt, open hand, sidelocks, pink sweater, puffy long sleeves, double v, straight hair, buttons, bandaged hand, sweater, sparkle, zipper, patch, curtained hair, thighs, white shirt, multiple rings, large breasts, side slit shorts, pink eyeshadow, unzipped, brown jacket, hands up, pocket, track jacket, side slit, blue shorts, dot nose, orange nails, red shirt, arm up","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5A4MOX0.txt","1girl, brown hair, solo, heterochromia, skirt, long hair, heart, blue eyes, sweater, ahoge, blush, looking at viewer, virtual youtuber, long sleeves, white background, simple background, aqua skirt, pleated skirt, hair ornament, transparent background, multicolored hair, pink eyes, brown sweater, bag, collared shirt, hand up, standing, very long hair, neck ribbon, ribbon, shirt, pink hair, green skirt, hairclip, school uniform, gradient hair, feet out of frame, red eyes, blue skirt, purple eyes, black ribbon, parted lips, tachi-e, miniskirt, waving, bare legs, :o, pen, bow, black bow, sidelocks, thigh gap, red hair, ruler, aqua eyes, backpack, stylus, closed mouth, blue ribbon, thighs, pink sweater, wing collar, cropped legs, grey sweater, puffy long sleeves, x hair ornament, open hand, two-tone hair, pencil, camera, sailor collar, hair between eyes, white collar, jewelry, open mouth, collar, sweater vest, cowboy shot, mechanical pencil, braid, arm up, shoulder bag, puckered lips, blue bag, puffy sleeves, heart hair ornament, sleeves past wrists, heart-shaped pupils, streaked hair, multicolored eyes, black bowtie, grey shirt, bowtie, symbol-shaped pupils, serafuku, handheld game console, alternate costume, phone, hair ribbon, brooch","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5A4MOX1.txt","1girl, double bun, hair bun, brown hair, solo, brown skirt, skirt, blush, shirt, ahoge, closed mouth, leaning to the side, belt, long sleeves, red eyes, neck ribbon, white background, long hair, looking at viewer, simple background, ribbon, pleated skirt, sweater vest, black belt, white shirt, collared shirt, black ribbon, transparent background, pink vest, hand on own hip, vest, smile, belt buckle, nail polish, grey shirt, collarbone, buckle, dutch angle, fingernails, brown vest, hand up, standing, virtual youtuber, small breasts, arm up, breasts, brown eyes, pink nails, red nails, cardigan vest, open hand, school uniform, grey vest, cowboy shot, outstretched arm, pink shirt, contrapposto, dress shirt, light smile, medium hair, leaning forward, eyebrows hidden by hair, sailor collar, nose blush, \||/, outstretched hand, hair between eyes, two side up, bow, waving, pink sweater, miniskirt, sweater, hand on own thigh, spread fingers, brown belt, sidelocks, black skirt, puffy sleeves, leaning, orange eyes, palms, very long hair, wavy mouth, hair ribbon, wing collar, multicolored eyes, multicolored hair, tachi-e, medium breasts, blunt bangs, puffy long sleeves, single hair bun, white sailor collar, single side bun, split mouth, pink skirt, black bow, purple shirt, purple skirt","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5A4MOX2.txt","1girl, seele vollerei, solo, dress, white dress, hair ornament, ahoge, smile, hair flower, flower, holding, black hair, looking at viewer, simple background, collared dress, detached sleeves, blue eyes, closed mouth, transparent background, short hair, bare shoulders, white background, blue hair, white flower, colored inner hair, sleeveless, wristband, holding wand, blush, standing, grey eyes, feet out of frame, ribbon, medium hair, white sailor collar, multicolored hair, sleeveless dress, green ribbon, short sleeves, holding stick, neck ribbon, stick, hands up, wand, white sleeves, armpits, sailor dress, bob cut, green bow, bow, green bowtie, sailor collar, armband, hand up, wrist cuffs, baton (conducting), collarbone, pleated dress, small breasts, two-tone hair, hair between eyes, skirt, white wristband, bowtie, virtual youtuber, outstretched arm, buttons, black eyes, breasts, holding drumsticks, alternate costume, arm up, sundress, medium dress, puffy sleeves, brown hair, shirt, armpit crease, pointer, puffy short sleeves, open hand, cowboy shot, school uniform, tachi-e, flat chest, light blush, braid, head tilt, split mouth, collared shirt, fingernails, antenna hair, sidelocks, white shirt, purple eyes, arm cuffs, arms up, drumsticks, pink flower, purple hair","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5A4MOX3.txt","1girl, bow, skirt, solo, transparent background, brown hair, shirt, red bow, bowtie, side ponytail, hair bow, black skirt, grey shirt, yellow eyes, long sleeves, red bowtie, looking at viewer, cowboy shot, collared shirt, vest, blush, closed mouth, buttons, sidelocks, pleated skirt, black vest, white shirt, joints, miniskirt, long hair, pink nails, simple background, standing, doll joints, bandaid, hands up, crescent, cropped jacket, white background, expressionless, contrapposto, dress shirt, medium hair, shirt tucked in, brown eyes, ponytail, nail polish, wing collar, high-waist skirt, black sleeves, ribbon, pink bow, school uniform, fingernails, hair ribbon, open hands, blunt bangs, hand up, arms up, bandaid on hand, cropped vest, small breasts, pink bowtie, light frown, detached sleeves, light blush, tachi-e, open hand, bandages, floating hair, breasts, crop top, cropped shirt, undershirt, hair ornament, double-breasted, grey vest, orange eyes, black jacket, jacket, robot joints, waving, short hair, belt, black shirt, :/, arm up, red nails, dot nose, jewelry, red ribbon, android, blue skirt, bandaged fingers, frown, cropped legs, layered sleeves, waistcoat, neck ribbon, white collar","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5A9EO90.txt","1girl, solo, yellow skirt, skirt, brown hair, white socks, twintails, socks, full body, ahoge, bow, looking at viewer, white background, white footwear, smile, blush, yellow eyes, shoes, closed mouth, short sleeves, hair bow, neckerchief, simple background, star (symbol), pleated skirt, short hair, short twintails, buttons, shirt, blue bow, red bow, outstretched arm, sneakers, collared shirt, hand up, double-breasted, hands up, fingernails, miniskirt, kneehighs, blue neckerchief, tachi-e, white shirt, aqua neckerchief, aqua bow, dot nose, ribbon, pink nails, hair ribbon, reaching towards viewer, starry background, green neckerchief, green skirt, breasts, wing collar, clenched hand, nail polish, reaching, open hand, pocket, breast pocket, small breasts, transparent background, aqua ribbon, two side up, blue ribbon, outstretched hand, gradient clothes, multicolored clothes, arm up, sidelocks, long sleeves, grey footwear, bowtie, hair ornament, light blush, ascot, red ribbon, school uniform, aqua shirt, brown eyes, two-tone footwear, foreshortening, floating, thighs, medium breasts, sailor collar, green bow, virtual youtuber, necktie, blue bowtie, two-tone skirt, jewelry, blue necktie, grey shirt, collared dress, two-tone shirt, split mouth, single stripe, blue ascot","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5A9EO91.txt","1girl, solo, brown hair, long hair, looking at viewer, simple background, one side up, reaching towards viewer, blue shorts, shirt, blush, hair ornament, shorts, white background, reaching, cowboy shot, closed mouth, white shirt, transparent background, orange eyes, breasts, skirt, sailor collar, school uniform, white sailor collar, long sleeves, outstretched arm, hair scrunchie, scrunchie, frills, colored inner hair, side ponytail, star hair ornament, standing, yellow eyes, denim shorts, blue skirt, denim, foreshortening, buttons, green neckerchief, medium breasts, neckerchief, hairclip, multicolored hair, brown eyes, ribbon, green bowtie, frilled shorts, outstretched hand, sidelocks, fingernails, star (symbol), bow, serafuku, short shorts, green bow, bowtie, neck ribbon, frilled skirt, light blush, blunt bangs, denim skirt, two-tone hair, blouse, shirt tucked in, expressionless, virtual youtuber, blue hair, small breasts, arm at side, red scrunchie, red eyes, thighs, short sleeves, aqua neckerchief, collared shirt, hand up, hair tie, miniskirt, very long hair, green ribbon, straight hair, cropped legs, sailor shirt, tachi-e, black hair, dot mouth, head tilt, aqua hair, hair ribbon, black neckerchief, dress shirt, frilled shirt, light blue hair, ponytail, red ribbon, open hand, frown, multicolored eyes","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5A9EO92.txt","1girl, solo, green eyes, green bow, green bowtie, brown hair, brown skirt, brown dress, smile, bow, looking at viewer, white background, brown sleeves, skirt, brown shirt, short hair, long sleeves, hair ornament, closed mouth, shirt, bowtie, one side up, simple background, green scrunchie, feet out of frame, outstretched arm, standing, colored inner hair, multicolored hair, pointing, dress, collared shirt, white shirt, sparkle, green hair, clover hair ornament, breasts, scrunchie, blush, two-tone hair, pointing at viewer, small breasts, hair scrunchie, head tilt, puffy sleeves, puffy long sleeves, emphasis lines, brown jacket, legs apart, side ponytail, high-waist skirt, grey shirt, foreshortening, medium hair, buttons, miniskirt, wing collar, collared dress, black hair, light blush, bare legs, reaching, split mouth, jacket, hair bow, outstretched hand, reaching towards viewer, arm behind back, knees, bob cut, short dress, layered sleeves, medium breasts, four-leaf clover hair ornament, green ribbon, detached sleeves, short over long sleeves, hair between eyes, dot nose, light smile, thighs, dress shirt, clover, leaf hair ornament, star (symbol), ribbon, hand up, school uniform, grey sleeves, index finger raised, cropped jacket, sparkle background, undershirt, open hand, four-leaf clover, short sleeves, asymmetrical sleeves, transparent background, cowboy shot, legs","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5A9EO93.txt","1girl, solo, skirt, twintails, brown hair, bow, smile, pleated skirt, jewelry, earrings, red bow, long hair, hair bow, looking at viewer, bowtie, blush, miniskirt, long sleeves, simple background, blue eyes, red bowtie, shirt, closed mouth, v, white background, pink bow, white shirt, hood, cowboy shot, collared shirt, jacket, green skirt, w, breasts, school uniform, arm behind head, parted bangs, plaid skirt, head tilt, plaid, ribbon, hoodie, transparent background, standing, thighs, pink bowtie, small breasts, black skirt, aqua eyes, hood down, grey jacket, dot nose, hand up, pink ribbon, hair ribbon, arm up, medium breasts, pocket, split mouth, white jacket, neck ribbon, red ribbon, sweater, grey hoodie, multicolored clothes, sweater vest, puffy long sleeves, tachi-e, drawstring, white hoodie, hands up, heart earrings, light blush, hooded jacket, arm behind back, microskirt, wing collar, stud earrings, cardigan, hair ornament, pink cardigan, puffy sleeves, cropped legs, cardigan vest, virtual youtuber, pink sweater, multicolored jacket, sidelocks, heart, legs together, arms up, fingernails, dress shirt, pink apron, pink vest, nail polish, light smile, sleeves past wrists, green eyes, pink nails","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5AE68K0.txt","1girl, solo, skirt, brown hair, full body, transparent background, short hair, ahoge, sandals, watch, school uniform, smile, looking at viewer, short sleeves, standing, hand on own hip, hair ornament, blue skirt, jewelry, waving, shirt, wristwatch, pleated skirt, one eye closed, hairclip, green eyes, hand up, bracelet, white shirt, bow, aqua eyes, ribbon, socks, heterochromia, brown footwear, salute, blue eyes, closed mouth, tachi-e, simple background, wristband, arm up, toeless footwear, shoes, collared shirt, breasts, hair ribbon, brown eyes, hair bow, braid, blue ribbon, serafuku, white socks, high-waist skirt, blue bow, earrings, bowtie, grin, grey shirt, miniskirt, white background, bare legs, medium breasts, shirt tucked in, blush, open mouth, uniform, neck ribbon, parted lips, virtual youtuber, grey skirt, blouse, legs, star (symbol), small breasts, neckerchief, open hand, ;), aqua skirt, alternate costume, v-shaped eyebrows, medium hair, side braid, long legs, swept bangs, toes, mole, blue bowtie, yellow eyes, mole under eye, teeth, scrunchie, wrist scrunchie, necktie, wing collar, flower, mary janes, fingernails, pigeon-toed, beads","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5AE68K1.txt","1girl, solo, skirt, pleated skirt, white skirt, white sailor collar, bow, white background, long sleeves, brown hair, blue eyes, sailor collar, simple background, shirt, closed mouth, long hair, side ponytail, looking at viewer, blue bow, index finger raised, hair bow, hand up, blush, crop top, shoulder cutout, midriff, bare shoulders, black bow, collarbone, detached sleeves, blue sleeves, virtual youtuber, serafuku, puffy long sleeves, blue shirt, sidelocks, asymmetrical sleeves, artist name, mismatched sleeves, cowboy shot, school uniform, clothing cutout, multicolored hair, blue hair, standing, black shirt, character name, miniskirt, navel, very long hair, bowtie, puffy sleeves, small breasts, one side up, natsuiro matsuri, single sleeve, crop top overhang, white shirt, arm up, sleeveless, pointing, two-tone hair, sleeveless shirt, breasts, ribbon, hair ribbon, sleeves past wrists, blue bowtie, collared shirt, uneven sleeves, holding own arm, white sleeves, hair between eyes, gradient hair, pointing up, hair ornament, sailor shirt, upper body, official alternate costume, buttons, ponytail, transparent background, arm grab, asymmetrical clothes, black sleeves, midriff peek, blush stickers, ahoge, aqua eyes, signature, high-waist skirt, blue ribbon, hands up, two-tone shirt, floating hair, stomach, expressionless, double-breasted, hand on own arm, neck ribbon","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5AE68K2.txt","1girl, solo, skirt, pantyhose, ahoge, shirt, bow, short sleeves, long hair, blue background, black pantyhose, simple background, white shirt, looking at viewer, black skirt, black bow, smile, closed mouth, pleated skirt, hair ribbon, collared shirt, yellow eyes, black hair, w, ribbon, bowtie, blush, outstretched arm, black bowtie, v, dress shirt, standing, wrist cuffs, wristband, sidelocks, black ribbon, hand up, cowboy shot, leaning to the side, one side up, blue skirt, shirt tucked in, buttons, hair bow, school uniform, hair between eyes, aqua background, miniskirt, wing collar, brown hair, half updo, hands up, hair intakes, brown eyes, small breasts, multicolored hair, collarbone, puffy short sleeves, mole under eye, feet out of frame, nail polish, blue hair, breasts, outstretched arms, blue bow, arm up, very long hair, light smile, puffy sleeves, green background, mole, frills, green eyes, borrowed character, hair ornament, fingernails, leaning back, light blue background, double w, white wristband, split mouth, contrapposto, high-waist skirt, neck ribbon, blue bowtie, blue ribbon, colored inner hair, light blush, straight hair, blouse, brown pantyhose, sweatband, single wrist cuff, gradient hair, outstretched hand, spread fingers, eyebrows hidden by hair, head tilt, uniform, two-tone hair","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5AE68K3.txt","1girl, brown bow, twintails, pants, brown bowtie, solo, long hair, smile, brown jacket, hair ornament, long sleeves, grey hair, looking at viewer, bowtie, bow, white background, cardigan, shirt, leaf hair ornament, white shirt, holly hair ornament, orange eyes, collared shirt, brown pants, jacket, black pants, character name, pointing, closed mouth, simple background, blush, buttons, brown cardigan, breasts, alternate costume, brown ribbon, cowboy shot, sidelocks, arm behind back, english text, yellow eyes, medium breasts, brown hair, ribbon, holly, magazine cover, small breasts, school uniform, brown eyes, split mouth, standing, pocket, very long hair, virtual youtuber, contemporary, black bow, floating hair, black bowtie, dated, undershirt, pointing at viewer, dress shirt, leaf, arm up, puffy long sleeves, diamond-shaped pupils, brown necktie, hand up, christmas, blazer, outstretched arm, neck ribbon, hair bobbles, diamond (shape), brown sleeves, duel monster, cherry hair ornament, character profile, artist name, contrapposto, hair ribbon, hair between eyes, wing collar, hair flower, hair bell, pink cardigan, hair bow, puffy sleeves, symbol-shaped pupils, brown shirt, index finger raised, copyright name, cover, red bow, wreath, red bowtie, brown sash, text focus, fake magazine cover, bag","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5AJ0E60.txt","1girl, solo, skirt, brown hair, long hair, shirt, bag, ahoge, white shirt, backpack, simple background, black skirt, closed mouth, midriff peek, hair bun, looking at viewer, double bun, grey background, blush, short sleeves, two side up, breasts, w, collarbone, hair ornament, pleated skirt, very long hair, v, aqua eyes, belt, medium breasts, cowboy shot, outstretched arm, virtual youtuber, small breasts, green eyes, standing, buckle, blue eyes, fingernails, black belt, pink nails, smile, belt buckle, multicolored hair, white background, shirt overhang, head tilt, nail polish, upper body, hands up, t-shirt, pointing, gradient hair, holding strap, randoseru, sidelocks, foreshortening, o-ring, high-waist skirt, shirt tucked in, crescent, poking, blue hair, light smile, hair between eyes, loose clothes, brown skirt, breast poke, pointing at viewer, holding, hand up, reaching towards viewer, reaching, strap, black bag, light blush, floating hair, miniskirt, natsuiro matsuri, midriff, two-tone hair, navel, loose shirt, arm up, aqua hair, expressionless, o-ring belt, double w, :3, :|, single hair bun, headgear, outstretched hand, red nails, brown bag, multicolored nails, puffy sleeves, finger gun, eyebrows hidden by hair","1"
